shipment_id,shipper_id,shipper_name,shipper_address,shipper_city,shipper_state,shipper_zip,shipper_latitude,shipper_longitude,waste_description,waste_epa_codes,weight,manifest_file
2816,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,WASTE,D002; D008,484,group2/waste-manifests-page2816.pdf
2817,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,WASTE,D002; D008,108.864,group2/waste-manifests-page2817.pdf
2818,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,BATTERIES,D002; D008,3536.2656,group2/waste-manifests-page2818.pdf
2819,ME7170022019,PORTSMOUTH NAVAL SHIPYARD,CODE 106.32 BLDG 357,KITTERY,ME,3904,43.090835,-70.736914,"BATTERIES, LEAD ACID (BROKEN, LEAKING)",D002; D008,104.328,group2/waste-manifests-page2819.pdf
2820,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,DEER PARK,TX,77536,29.72919,-95.089805,"WASTE BATTERIES, WET, FILLED WITH ACID, ELECTRIC STORAGE",D002; D008,12183.696,group2/waste-manifests-page2820.pdf
2821,NJD986645984,BAYWAY REFINING COMPANY,1400 PARK AVENUE,LINDEN,NJ,7036,40.64064,-74.219123,LEAD ACID BATTERIES,D002; D008,5733.4092,group2/waste-manifests-page2821.pdf
2822,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,ETHYL MERCAPTAN DEBRIS,D001,657.72,group2/waste-manifests-page2822.pdf
2823,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,LEAD ACID BATTERIES,D002; D008,3025.512,group2/waste-manifests-page2823.pdf
2824,NYD009901059,AMERICAN TECHNICAL CERAMICS,ONE NORDEN LANE,HUNTINGTON STATION,NY,11746,40.84004,-73.426063,SOLDER CONDITIONER,D002; D008,199.584,group2/waste-manifests-page2824.pdf
2825,NYD009901059,AMERICAN TECHNICAL CERAMICS,ONE NORDEN LANE,HUNTINGTON STATION,NY,11746,40.84004,-73.426063,SOLDERON HG,D002; D008,997.92,group2/waste-manifests-page2825.pdf
2826,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,ACID TIN SOLUTION,D002; D008,1868.832,group2/waste-manifests-page2826.pdf
2827,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,60/40 TIN LEAD BATH TANKS,D002; D008,2999.6568,group2/waste-manifests-page2827.pdf
2828,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,DIVERLITE SOLUTION,D002; D008,675.864,group2/waste-manifests-page2828.pdf
2829,MAD053452637,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,MA,2184,42.236235,-70.974885,LEAD ACID BATTERIES/LEAD MIXTURES,D002; D008,24764,group2/waste-manifests-page2829.pdf
2830,NYD049836679,CWM CHEMICAL SERVICES,1550 BALMER ROAD,MODEL CITY,NY,14107,43.17165,-78.974659,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC",D002; D008,2245.32,group2/waste-manifests-page2830.pdf
2831,IND093219012,HERITAGE ENVIRONMENTAL SERVICES,7901 WEST MORRIS STREET,INDIANAPOLIS,IN,46231,39.749482,-86.301054,"SODIUM HYDROXIDE, POTASSIUM HYDROXIDE",D002; D008; D010,1378.944,group2/waste-manifests-page2831.pdf
2832,MAD001011071,REED & BARTON CORP,144 WEST BRITANNIA STREET,TAUNTON,MA,2780,41.918949,-71.099061,CAUSTIC CONCENTRATED SOAP SOLUTION,D002; D008; F006,6651.1368,group2/waste-manifests-page2832.pdf
2833,PAD981945157,ONYX ENVIRONMENTAL SERVICES,3100 HEDLEY STREET,PHILADELPHIA,PA,19137,39.988487,-75.070983,CORROSIVE SOLID ACIDIC ORGANIC,D002; D008; F006,1020.6,group2/waste-manifests-page2833.pdf
2834,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,NESSLER REAGENT,D002; D009,36.288,group2/waste-manifests-page2834.pdf
2835,WVD981107600,"AMERICAN ENVIRONMENTAL SERVICES, INC.",1750 MORGANTOWN INDUSTRIAL PARK,MORGANTOWN,WV,26501,39.628759,-79.987507,MERCURY COMPOUNDS,D002; D009,21.3192,group2/waste-manifests-page2835.pdf
2836,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,WASTE,D002; D009,1001.5488,group2/waste-manifests-page2836.pdf
2837,MAD019371079,GENERAL CHEMICAL CORPORATION,138 LELAND STREET,FRAMINGHAM,MA,1702,42.271386,-71.400123,INORGANIC ACIDS,D002; D009,1,group2/waste-manifests-page2837.pdf
2838,OHD093945293,ONYX ENVIRONMENTAL SERVICES,4301 INFIRMARY ROAD,WEST CARROLLTON,OH,45449,39.683873,-84.27567,"CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S. (HYDROCHLORIC ACID, NITRIC ACID)",D002; D009,544.32,group2/waste-manifests-page2838.pdf
2839,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,CAUSTIC LIQUID WITH MERCURY,D002; D009,1,group2/waste-manifests-page2839.pdf
2840,NJD980536593,ONYX ENVIRONMENTAL SERVICES,1 EDEN LANE,FLANDERS,NJ,7836,40.879004,-74.697639,MERCURY LIQUID,D002; D009,274.428,group2/waste-manifests-page2840.pdf
2841,NJD980536593,ONYX ENVIRONMENTAL SERVICES,1 EDEN LANE,FLANDERS,NJ,7836,40.879004,-74.697639,MERCURY LAB PACK,D002; D009,72.576,group2/waste-manifests-page2841.pdf
2842,NJD980536593,ONYX ENVIRONMENTAL SERVICES,1 EDEN LANE,FLANDERS,NJ,7836,40.879004,-74.697639,MERCURY LAB PACK,D002; D009,20.412,group2/waste-manifests-page2842.pdf
2843,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,OXIDIZER LAB PACK,D001,1,group2/waste-manifests-page2843.pdf
2844,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,OXIDIZER LAB PACK,D001,1,group2/waste-manifests-page2844.pdf
2845,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,OXIDIZER LAB PACK,D001,1,group2/waste-manifests-page2845.pdf
2846,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,OXIDIZER LAB PACK,D001,1,group2/waste-manifests-page2846.pdf
2847,OHD093945293,ONYX ENVIRONMENTAL SERVICES,4301 INFIRMARY ROAD,WEST CARROLLTON,OH,45449,39.683873,-84.27567,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S. (PHOSPHORIC ACID, SELENIOUS ACID)",D002; D010,54.432,group2/waste-manifests-page2847.pdf
2848,OHD093945293,ONYX ENVIRONMENTAL SERVICES,4301 INFIRMARY ROAD,WEST CARROLLTON,OH,45449,39.683873,-84.27567,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S. (PHOSPHORIC ACID, SELENIOUS ACID)",D002; D010,290.304,group2/waste-manifests-page2848.pdf
2849,OHD093945293,ONYX ENVIRONMENTAL SERVICES,4301 INFIRMARY ROAD,WEST CARROLLTON,OH,45449,39.683873,-84.27567,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S. (PHOSPHORIC ACID)",D002; D010,378.3024,group2/waste-manifests-page2849.pdf
2850,OHD093945293,ONYX ENVIRONMENTAL SERVICES,4301 INFIRMARY ROAD,WEST CARROLLTON,OH,45449,39.683873,-84.27567,"WASTE CORROSIVE LIQUID ACIDIC, INORGANIC, NOS (SULFURIC ACID)",D002; D010,181.44,group2/waste-manifests-page2850.pdf
2851,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,OXIDIZER LAB PACK,D001,390.096,group2/waste-manifests-page2851.pdf
2852,OHD093945293,ONYX ENVIRONMENTAL SERVICES,4301 INFIRMARY ROAD,WEST CARROLLTON,OH,45449,39.683873,-84.27567,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S.",D002; D010; P017,298.4688,group2/waste-manifests-page2852.pdf
2853,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,SILVER NITRATE / NITRIC ACID,D002; D011,544.32,group2/waste-manifests-page2853.pdf
2854,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CORROSIVE,D002; D011,204.12,group2/waste-manifests-page2854.pdf
2855,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,CYANIDE LABPACK,D001,1,group2/waste-manifests-page2855.pdf
2856,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,COD VIALS,D001,1,group2/waste-manifests-page2856.pdf
2857,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,ACID STRIPPER,D002; D011,1,group2/waste-manifests-page2857.pdf
2858,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,ALKALINE LABPACK,D001,1,group2/waste-manifests-page2858.pdf
2859,MIR000014530,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,MI,48529,42.962761,-83.652545,NON-HALOGENATED CORROSIVE TOXIC LIQUIDS AND SLURRIES,D002; D023; D024; D025,600057,group2/waste-manifests-page2859.pdf
2860,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,ALKALINE LABPACK,D001,1,group2/waste-manifests-page2860.pdf
2861,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,CONTAMINATED SULFURIC ACID,D002; D036; F004,5443.2,group2/waste-manifests-page2861.pdf
2862,OHD093945293,ONYX ENVIRONMENTAL SERVICES,4301 INFIRMARY ROAD,WEST CARROLLTON,OH,45449,39.683873,-84.27567,"CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S. (PHOSPHORIC ACID)",D002; F002,37.6488,group2/waste-manifests-page2862.pdf
2863,CTD001150739,MOTT CORPORATION,84 SPRING LANE,FARMINGTON,CT,6032,41.69648,-72.869279,"PHOSPHORIC ACID, METHYLENE CHLORIDE",D002; F002; F003; F005,1,group2/waste-manifests-page2863.pdf
2864,NYD986871622,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,NY,12077,42.58276,-73.769109,"WASTE CORROSIVE LIQUID, NOS (BLENDED/BULKED CORROSIVE ORGANIC/INORGANIC LIQUIDS AND SLURRIES)",D002; F002; F003; F005,39180,group2/waste-manifests-page2864.pdf
2865,FLD980559728,CHEMICAL CONSERVATION CORPORATION,10100 ROCKET BOULEVARD,ORLANDO,FL,32824,28.417756,-81.385956,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC",D002; F006,8826.1488,group2/waste-manifests-page2865.pdf
2866,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDE,D002; F006,2208.1248,group2/waste-manifests-page2866.pdf
2867,NJD980536593,ONYX ENVIRONMENTAL SERVICES,1 EDEN LANE,FLANDERS,NJ,7836,40.879004,-74.697639,ALKALINE LIQUID,D002; F006,12395.5272,group2/waste-manifests-page2867.pdf
2868,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,SPENT COPPER ELECTROPLATING SOLUTION,D002; F006,197.7696,group2/waste-manifests-page2868.pdf
2869,MID980615298,PETRO-CHEM PROCESSING GROUP OF NORTRU,421 LYCASTE AVENUE,DETROIT,MI,48214,42.362595,-82.964108,WASTE CYANIDE SOLUTIONS,D002; F006; F007; F008; F009; F010; F011; P030,1,group2/waste-manifests-page2869.pdf
2870,MID980615298,PETRO-CHEM PROCESSING GROUP OF NORTRU,421 LYCASTE AVENUE,DETROIT,MI,48214,42.362595,-82.964108,WASTE CYANIDE SOLUTIONS,D002; F006; F007; F008; F009; F010; F011; P030,17581,group2/waste-manifests-page2870.pdf
2871,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,BRONZE PLATING BATH,D002; F007,1,group2/waste-manifests-page2871.pdf
2872,FLD980559728,CHEMICAL CONSERVATION CORPORATION,10100 ROCKET BOULEVARD,ORLANDO,FL,32824,28.417756,-81.385956,SODIUM CYANIDE,D002; F009; P106,370.5912,group2/waste-manifests-page2872.pdf
2873,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,"WASTE CORROSIVE SOLID, ACIDIC, INORGANIC",D002; F019,588.7728,group2/waste-manifests-page2873.pdf
2874,NYD049178296,RADIAC RESEARCH CORP.,33 S 1ST STREET,BROOKLYN,NY,11211,40.71528,-73.965564,"WASTE CORROSIVE LIQUID, ACIDIC, ORGANIC",D002; U123,195.048,group2/waste-manifests-page2874.pdf
2875,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,HYDROFLUORIC ACID AND AMMONIUM BIFLUORIDE,D002; U134,340.2,group2/waste-manifests-page2875.pdf
2876,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,F006 WASTE,D002; U134,79.38,group2/waste-manifests-page2876.pdf
2877,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CORROSIVE LIQUID,D002; U134,91,group2/waste-manifests-page2877.pdf
2878,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CORROSIVE LIQUID,D002; U134,182,group2/waste-manifests-page2878.pdf
2879,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CORROSIVE WASTE,D002; U134,9548,group2/waste-manifests-page2879.pdf
2880,FLD980559728,CHEMICAL CONSERVATION CORPORATION,10100 ROCKET BOULEVARD,ORLANDO,FL,32824,28.417756,-81.385956,LAB PACK,D003,18.5976,group2/waste-manifests-page2880.pdf
2881,FLD980559728,CHEMICAL CONSERVATION CORPORATION,10100 ROCKET BOULEVARD,ORLANDO,FL,32824,28.417756,-81.385956,POTASSIUM GOLD CYANIDE,D003,127.9152,group2/waste-manifests-page2881.pdf
2882,CAR000146449,"TOXCO, INC. - ANAHEIM, CA FACILITY",125 EAST COMMERCIAL STREET,ANAHEIM,CA,92801,33.852658,-117.918993,LITHIUM METAL,D003,2710.26,group2/waste-manifests-page2882.pdf
2883,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,WASTE,D003,90.72,group2/waste-manifests-page2883.pdf
2884,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDE SOLUTION,D003,1,group2/waste-manifests-page2884.pdf
2885,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDE SOLUTION,D003,12345.6312,group2/waste-manifests-page2885.pdf
2886,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDE,D003,3544.4304,group2/waste-manifests-page2886.pdf
2887,MAD047075734,"GEOCHEM, INC. D/B/A JET-LINE OF LOWELL",263 HOWARD STREET,LOWELL,MA,1852,42.632857,-71.313814,CYANIDE SOLUTION,D003,25203,group2/waste-manifests-page2887.pdf
2888,WID988580056,"BADGER DISPOSAL OF WI., INC.",5611 WEST HEMLOCK STREET,MILWAUKEE,WI,53223,43.16313,-87.987949,CYANIDE SOLIDS,D003,2921.184,group2/waste-manifests-page2888.pdf
2889,WID988580056,"BADGER DISPOSAL OF WI., INC.",5611 WEST HEMLOCK STREET,MILWAUKEE,WI,53223,43.16313,-87.987949,ALKALAI SOLID,D003,485.352,group2/waste-manifests-page2889.pdf
2890,NCD982170292,"ENVIROCHEM, INC.",1005 INVESTMENT BOULEVARD,APEX,NC,27502,35.725243,-78.838466,"POTASSIUM CYANIDE, SODIUM CYANIDE",D003,1814.4,group2/waste-manifests-page2890.pdf
2891,OHR000038513,TOXCO INC DBA LITHCHEM INTL - BLDG 1,8090 LANCASTER NEWARK ROAD,BALTIMORE,OH,43105,39.842755,-82.568327,WASTE LITHIUM BATTERY,D003,1579.4352,group2/waste-manifests-page2891.pdf
2892,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,WASTE CYANIDE INORGANIC SOLID,D003,68.04,group2/waste-manifests-page2892.pdf
2893,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,WASTE CYANIDE SOLUTION,D003,1,group2/waste-manifests-page2893.pdf
2894,NJD002187417,B&B ELECTROPLAING COMPANY INC,559 PENNSYLVANIA AVENUE,LINDEN,NJ,7036,40.6344,-74.247069,ZINCATE SLUDGE,D003,453.6,group2/waste-manifests-page2894.pdf
2895,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,CYANIDE WASTE,D003,139.7088,group2/waste-manifests-page2895.pdf
2896,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,LITHIUM ION/MAGNESIUM BATTERIES,D003,323.4168,group2/waste-manifests-page2896.pdf
2897,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,CYANIDE SOLID,D003,3991.68,group2/waste-manifests-page2897.pdf
2898,OHD066060609,CHEMTRON CORPORATION,35850 SCHNEIDER COURT,AVON,OH,44011,41.47155,-82.016797,HAZ SOLID,D003,4602,group2/waste-manifests-page2898.pdf
2899,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,METAL AND PLASTIC CYANIDE CONTAMINATED DEBRIS,D003,1,group2/waste-manifests-page2899.pdf
2900,NYR000049007,APPLIED COATINGS INC,465 PAUL ROAD,ROCHESTER,NY,14624,43.106607,-77.715148,HAZARDOUS WASTE SOLID,D003,1554.0336,group2/waste-manifests-page2900.pdf
2901,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDES,D003; D004; D005; D006; D007; D008; D009; D010; D011,12213.18,group2/waste-manifests-page2901.pdf
2902,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,"WASTE COMPRESSED GAS, FLAMMABLE",D001,4098.7296,group2/waste-manifests-page2902.pdf
2903,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC",D001,72.1224,group2/waste-manifests-page2903.pdf
2904,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,HAZARDOUS WASTE LIQUID,D003; D004; D008,1,group2/waste-manifests-page2904.pdf
2905,KYD985073196,"LWD, INC - SHAR CAL FACILITY",1637 SHAR-CAL ROAD,CALVERT CITY,KY,42029,37.049388,-88.405045,"TOXIC LIQUID, INORGANIC",D003; D004; D008; D011; P012; U219,919.4472,group2/waste-manifests-page2905.pdf
2906,KYD985073196,"LWD, INC - SHAR CAL FACILITY",1637 SHAR-CAL ROAD,CALVERT CITY,KY,42029,37.049388,-88.405045,"TOXIC SOLID, INORGANIC",D003; D005; D006; D007; D011; F007; F009; P010; P012,265.8096,group2/waste-manifests-page2906.pdf
2907,WID988580056,"BADGER DISPOSAL OF WI., INC.",5611 WEST HEMLOCK STREET,MILWAUKEE,WI,53223,43.16313,-87.987949,WASTE BATTERIES,D003; D006,653.184,group2/waste-manifests-page2907.pdf
2908,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,"WASTE TOXIC LIQUID, ORGANIC",D001,329.7672,group2/waste-manifests-page2908.pdf
2909,NYD001230341,GENERAL GALVANIZING & SUPPLY CO,652 WHITTIER STREET,BRONX,NY,10474,40.813843,-73.88343,CADMIUM DRAG-OUT (CADMIUM CYANIDE),D003; D006,1,group2/waste-manifests-page2909.pdf
2910,NJD980536593,ONYX ENVIRONMENTAL SERVICES,1 EDEN LANE,FLANDERS,NJ,7836,40.879004,-74.697639,NEUTRAL SOLIDS,D003; D006; D007; D008; D009; D011,22654.5984,group2/waste-manifests-page2910.pdf
2911,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CYANIDE CARBON/FILTERS,D003; D006; D007; D008; D011,463.1256,group2/waste-manifests-page2911.pdf
2912,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,WASTE,D003; D006; D007; D010; D011; F008; F011; P106,2361.4416,group2/waste-manifests-page2912.pdf
2913,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDES,D003; D006; D007; F006; F007,4116.42,group2/waste-manifests-page2913.pdf
2914,CAD980884183,GENERAL ENVIRONMENTAL MANAGEMENT,11855 WHITE ROCK ROAD,RANCHO CORDOVA,CA,95742,38.592474,-121.225637,"CYANIDES, INORGANIC, SOLID",D003; D006; D007; F007,192.78,group2/waste-manifests-page2914.pdf
2915,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDE,D003; D006; D007; F007,81.648,group2/waste-manifests-page2915.pdf
2916,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDE,D003; D006; D007; F007; F011,4445.7336,group2/waste-manifests-page2916.pdf
2917,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDES,D003; D006; D007; F008,1930.068,group2/waste-manifests-page2917.pdf
2918,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDE,D003; D006; D008,123.3792,group2/waste-manifests-page2918.pdf
2919,MAD001034016,"CAMBRIDGE PLATING COMPANY, INC.",39 HITTINGER STREET,BELMONT,MA,2178,42.39514,-71.159486,CYANIDE SOLIDS,D003; D006; D008; D011; F007,426.384,group2/waste-manifests-page2919.pdf
2920,FLD980559728,CHEMICAL CONSERVATION CORPORATION,10100 ROCKET BOULEVARD,ORLANDO,FL,32824,28.417756,-81.385956,"SODIUM CYANIDE, CADMIUM",D003; D006; D008; F008,2786.9184,group2/waste-manifests-page2920.pdf
2921,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,"WASTE TOXIC SOLID, INORGANIC",D003; D006; D011; F007,234.5112,group2/waste-manifests-page2921.pdf
2922,KYD985073196,"LWD, INC - SHAR CAL FACILITY",1637 SHAR-CAL ROAD,CALVERT CITY,KY,42029,37.049388,-88.405045,"CYANIDE, SOLID, INORGANIC",D003; D006; D011; F007; F009,65.772,group2/waste-manifests-page2922.pdf
2923,OHD066060609,CHEMTRON CORPORATION,35850 SCHNEIDER COURT,AVON,OH,44011,41.47155,-82.016797,"CYANIDES, INORG, SOLID",D003; D006; D011; F007; P029; P099; P106,1249,group2/waste-manifests-page2923.pdf
2924,CTD001139096,HAR-CONN CHROME COMPANY,603 NEW PARK AVENUE,WEST HARTFORD,CT,6110,41.733777,-72.723447,CYANIDE DEBRIS,D003; D006; F008,548.846925,group2/waste-manifests-page2924.pdf
2925,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,WASTE CYANIDE SOLUTION (POISON),D003; D007,1,group2/waste-manifests-page2925.pdf
2926,FLD980559728,CHEMICAL CONSERVATION CORPORATION,10100 ROCKET BOULEVARD,ORLANDO,FL,32824,28.417756,-81.385956,"WASTE CYANIDES, INORGANIC, SOLID",D003; D007; D008; D011; F008,177.3576,group2/waste-manifests-page2926.pdf
2927,CTD001450154,WHYCO TECHNOLOGIES INC.,670 WATERBURY ROAD,THOMASTON,CT,6787,41.642683,-73.07793,CYANIDE MIXTURE (SOLID),D003; D007; D008; F008; F009,3583.44,group2/waste-manifests-page2927.pdf
2928,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,WASTE,D003; D007; D010; D011; F007; F008,552.0312,group2/waste-manifests-page2928.pdf
2929,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDE,D003; D007; D011,8932.2912,group2/waste-manifests-page2929.pdf
2930,IND000646943,TRADEBE TREATMENT AND RECYCLING,4343 KENNEDY AVENUE,EAST CHICAGO,IN,46312,41.633689,-87.461683,CYANIDE,D003; D007; D011,3127.572,group2/waste-manifests-page2930.pdf
2931,FLD980559728,CHEMICAL CONSERVATION CORPORATION,10100 ROCKET BOULEVARD,ORLANDO,FL,32824,28.417756,-81.385956,"POTASSIUM CYANIDE, LEAD",D003; D008,209.5632,group2/waste-manifests-page2931.pdf
2932,FLD980559728,CHEMICAL CONSERVATION CORPORATION,10100 ROCKET BOULEVARD,ORLANDO,FL,32824,28.417756,-81.385956,"SODIUM CYANIDE, LEAD",D003; D008; D038,197.7696,group2/waste-manifests-page2932.pdf
